
55	Virginia Highlands Farmers Market	Consumption & Retail		Weekly Farmers Market in Virginia Highlands, now run by the Virginia Highland District Association (formerly run by Community Farmers Markets). Their mission is to foster a vibrant and inclusive community hub where local producers ignite engagement and empowerment, and where residents and visitors can connect with Atlanta�s premier farmers and fresh food. It currently runs on Sundays from 8:30-11:30am in Spring and Fall.			1045 North Highland Ave NE, Atlanta, GA		Email: info@vahifarmersmarket.com		2024	15				NE Atlanta	https://cdn.prod.website-files.com/67c8cd60cb120b0ccddc31f0/67ca151f595b505ff4d5c051_6452d2922dcfac45888f359a2c4456f8_FM-WebsiteLogo.svg		15				https://www.vahifarmersmarket.com/
56	Martin's Garden	Farm / Producer		Roswell residents, Tony & Shari Martin purchased the 7 acres of Martin�s Garden at Coleman Farms in 2015 with the goal of creating a special place to encourage healthy living for their family and the community and to support charitable organizations. Over the last seven years, with the help of their farmer, and a great community of volunteers they have transformed the property to include a bountiful one-acre garden that sold fresh vegetables to the local community and donated produce to local charities.		Urban Agriculture	410 Coleman Road Roswell, GA 30075	For-Profit	martinsgardenacf@gmail.com		2015	0				Metro Atlanta	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5AsgAjHpsHGEZ0PJqoc3H_jPXwntC8Colcw&s		0				https://www.martinsgardenacf.com/
57	Community Garden at J.M. Tull (Gwinnett Family YMCA)	Farm / Producer				Community Garden						1							1				
58	Georgia Mountains Farmers Network	Network										1							1				
59	Roots Down	Supporting Resources & Services		Established in 2018, Roots Down has evolved from a sustainability provider to a leading urban regenerative solutions specialist. Our journey reflects a commitment to redefining the relationship between communities and their environment. At Roots Down, we believe that by embracing regenerative urban land use, we can create resilient hubs that not only withstand the challenges of a changing climate but actively contribute to the well-being of local communities.		Urban Agriculture | Community Garden | Education Outreach | Training	137 Ridgeland Ave, Decatur, GA 30030	For-Profit	(770) 617-8403		2018	0				Atlanta Suburb	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXI3Y-fktfer1uqObKjdWNXwRWdrq8bpwbfQ&s		0				https://www.rootsdownga.com/
60	Trellis Horticultural Therapy Alliance	Supporting Resources & Services		Rooted in the professional practice of horticultural therapy, Trellis uses plants and gardens to expand and elevate an individual�s therapy and wellness goals. Trellis serves groups and individuals ages 12 and up, specifically focusing on people living with disabilities. Programs are held at the Ability Garden at Callanwolde and at Legacy Park. We can also bring our programs directly to you. See our program schedule here: https://trellishta.org/schedule/		Nutrition, Health, & Wellness	980 Briarcliff Rd NE, Atlanta, GA 30306	Nonprofit	shelly@trellishta.org		2017	5				NE Atlanta	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPafDptt2BrXDsrwInQ5paMNrPlwpBvcg8RQ&s		5				https://trellishta.org/
61	Bocado	Consumption & Retail										1							1				
62	Faithful Fields Community Garden	Farm / Producer				Community Garden						1							1				
63	Georgia Conservancy	Supporting Resources & Services		For more than 50 years, we�ve helped protect Georgia�s land, water, and coast. Through education, advocacy, and hands-on projects, we make sure that the special places across our state stay healthy and beautiful for generations to come.		Advocacy | Education Outreach	565 Northside Dr SW Suite B101, Atlanta, GA 30310	Nonprofit	(404) 876-2900			2				SW Atlanta	https://static1.squarespace.com/static/573a164662cd94560721d9a7/t/64ac13902b9b592226084837/1748632719041/		2				https://georgiaconservancy.org/
64	Outdoor Fresh Farms	Farm / Producer		Outdoor Fresh Farm (OFF) is an urban farm based in Atlanta, Georgia, dedicated to education and reconnecting people with nature and the soil. Founded by Lelo Jones, OFF was born from a vision of uplifting the community through unconventional approaches to farming, teaching, and activism. Jones believes that reconnection with the soil is one of the most powerful paths to healing both the planet and ourselves. Lelo describes Outdoor Fresh Farms as "an educational demo garden" for urban agriculture, hoping it serves as a "safe space environment where people can come learn and feedl comfortable." Based in the Carver Hills neighborhood of West Atlanta, where many residents struggle accessing healthy foods, Outdoor Fresh Farms is now a new source of fresh and healthy produce for local residents. Lelo gives the majority of produce from the farm to neighborhood residents, especially elders in the area who may struggle accessing transit or have specific health concerns. Growing up in this area himself, Lelo says "I try to take care of them [neighborhood residents] as much as possible." Lelo also works closely with elementary and high schools in the area, both visiting schools with his goat and hosting students for garden work days.		Urban Agriculture | Education Outreach | Youth Programs	1645 Mary George Ave NW Atlanta, GA. 30318	For-Profit	Phone: +1 (470)-615-6620 Email: info@outdoorfreshfarm.com		2004	3	BIPOC-Owned			NW Atlanta	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkXWVuKV-agjR6Dg3P3j0h6hWWoMofl45yog&s		3	Outdoor Fresh serves as a demonstrative education site for urban agriculture. The majority of the produce is given to neighbors, because we are in a food desert in this location, and there is a lack of mobility for some of the residents to get to fresh produce. A lot of people in this neighborhood have health issues, so I try to take care of them as much as possible.			https://www.outdoorfreshfarm.com/
65	Lilburn Community Garden	Farm / Producer				Community Garden			lilburncommunitygarden@hotmail.com			1							1				https://www.lilburncommunitygarden.org
66	Fresh Market	Consumption & Retail										0							0				
67	Soil3	Organics Recycling & Composting		Soil3 sells bulk humus compost that can be delivered directly to you. Their nutrient-rich compost enhances soil health, promoting vigorous plant growth for all your gardening and landscaping needs. They are a division of the Patten Seed Company. Their compost is sold in a variety of Super Sod stores across the Atlanta metro area.		Farm Resources | Composting	16 Forest Parkway, Shed 39 Forest Park, Georgia 30297	For-Profit	info@soil3.com			1				Not in Georgia	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzQtYNxokdU5oQPBUMyLUdF5tIs8aE7Lwabw&s		1				https://soil3.com/
68	Yves Garden, LLC	Farm / Producer		Natural herbal healing - herbs, cleanses, coaching		Funding | Nutrition, Health, & Wellness | Education Outreach | Herbalism	Douglasville, GA USA	For-Profit	service@yvesgarden.com			1			Fruit & Vegetable				1				https://www.yvesgarden.com/book
69	Decatur Seventh Day Adventist Church	Recovery & Redistribution				Food Pantry	2321 Candler Rd, Decatur, GA 30032	Faith-Based	(404) 284-6908			1					https://decatursdachurch.org/wp-content/uploads/2016/12/logo-white.png		1				https://decatursdachurch.org/
70	Clayton County Public Schools	Public & Education Sector		Clayton County Public Schools are actively expanding education and opportunities around agricultural technology for their students.		Education Outreach						1					https://resources.finalsite.net/images/f_auto,q_auto/v1693817579/claytonk12gaus/u5aqr9b9qiwdnahzsedm/footer-logo-twocolumn.png		1				https://www.clayton.k12.ga.us/
71	SVDP Stone Mountain Family Support Center	Recovery & Redistribution		Offers food pantry, teaching kitchen, food recovery program, SNAP benefits assistance		Nutrition, Health, & Wellness | Food Pantry | Nutrition, Health, & Wellness | Food Pantry	4871 Memorial Dr, Suite B, Stone Mountain, GA 30083	Faith-Based				1							1				https://svdpgeorgia.org/
72	Hugs & Hope	Recovery & Redistribution		The Mission of Hugs and Hope Food Pantry is to serve families in need with love, dignity, and hope by providing nutritious food and essential resources to promote a healthier, more secure community.			4576 Lenora Church Road, Snellville, Georgia 30039	Nonprofit				1					https://static.wixstatic.com/media/a7b902_e65be2c5aa3f4890a16c5b14ae774649~mv2.jpg/v1/crop/x_27,y_170,w_998,h_484/fill/w_998,h_480,al_c,q_85,enc_avif,quality_auto/Resized_123_1(1)(1)_2.jpg		1				
73	Decatur Housing Initiatives	Farm / Producer				Community Garden						1							1				
74	YC Divine Purpose Ministry	Recovery & Redistribution		We feed and clothe the less priveledged.The food pantry operates every Friday from 9-2pm. The food is free, must show ID. 2362 Lawrenceville Hwy. Decatur, GA 30033 We also have a prayerline every Tues.and Thurs. @9pm. t 563 999 1670. GOD BLESS YOU ALL!		Food Pantry	2362 Lawrenceville Hwy, Decatur, GA 30033	Faith-Based				1							1				https://www.facebook.com/p/YC-Divine-Purpose-Ministries-100077478172647/
75	Asa G. Hilliard Elementary School	Recovery & Redistribution		Our Food Resource Guide connects families with local food banks, school meal programs, and community support to ensure every student has access to nutritious meals. Visit https://www.fultonschools.org/food or scan the QR code above.		Food Pantry	3353 Mount Olive Rd, Atlanta, GA 30344	School	470-254-8050 walkert6@fultonschools.org			1					https://resources.finalsite.net/images/f_auto,q_auto/v1709895353/fultonschoolsorg/i0mx9bl4iljeg42e9xo1/AsaGHilliardElementarySchoolPrimaryLogoImage.jpg		1				https://asaghilliard.fultonschools.org/
76	Truly Living Well Center for Natural Urban Agriculture	Farm / Producer		Since its beginning in 2006, Truly Living Well Center for Natural Urban Agriculture (TLW) has used its expertise to demonstrate how food can be a bridge across diverse cultures, backgrounds, and experiences.		Urban Agriculture | Youth Programs | Education Outreach | Training	Truly Living Well 324 Lawton St. Atlanta, GA 30310	Nonprofit	rashid@thenurigroup.com 404-520-8331 ?Twitter: @krashidnuri		2006	9	BIPOC-Owned			General Atlanta	https://static.wixstatic.com/media/6545ab_18959ecddef44966b6e3f262958b63b3~mv2.png/v1/fit/w_2500,h_1330,al_c/6545ab_18959ecddef44966b6e3f262958b63b3~mv2.png		9				https://www.trulylivingwell.com/
77	Atlanta Public Schools	Public & Education Sector		Public school system for the City of Atlanta.				Government	(404) 802-5500			5					https://www.atlantapublicschools.us/cms/lib/GA01000924/Centricity/Template/GlobalAssets/images//logos/APS-Board-Lockup_sm.png		5				https://www.atlantapublicschools.us/
78	Middle Georgia's Growers Cooperative	Farm / Producer		Middle Georgia's Growers Cooperative is a cooperative of small and medium-sized farms in the Middle Georgia region. Our mission is to provide a platform for local farmers to market and distribute their products, fostering a stronger and more sustainable local food economy for our region. We believe that by working together, we can ensure that fresh, local products remain accessible to our community.		Fruit & Vegetable						3					https://8f23379399015ea787a3.cdn6.editmysite.com/uploads/b/8f23379399015ea787a3eb7d3928ae3b747310e061d2b9ef891a58a4b4023f72/unnamed_1670069534.png?width=2400&optimize=medium		3				https://www.middlegagrowerscoop.com/
